MAIN_ARTIST,EXPLICIT,ID,NAME,POPULARITY,DANCEABILITY,ENERGY,LOUDNESS,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,DURATION_MS,GENRES,LYRICS
Tays,true,38lwahbeNI39w0RC7keUEt,Day 1,0,0.78,0.649,-7.583,0.22,0.331,0.00000168,0.112,0.557,98.867,168000,,[Intro] Three Zero Zero Day 1 Shit Nigga  [Hook] Day 1 shit nigga who you with? Same niggas how could I switch? Same niggas in the same clique Throwing up signs gang banging and shit Day 1 shit nigga who you with? Same niggas how can I switch? Day 1 shit this the same clique I'm still wit the same niggas how could I switch?  [Verse 1] Day 1 Shit niggas who you with? (300) Three Zero Zero nigga thats the same clique Day 1 Shit nigga who you with? We getting money we ain't with that shit False Flagging I ain't wit that shit Getting money I'm all into it These niggas bitches man they feminine My niggas killas man they killing shit Had to switch up my lane now Im flying now Im zooming and shit Had to switch up my lane now Im flying now Im zooming and shit I just popped this flat I swear Ion need real shit Just poor up the lean wit the xan Ion need real shit  [Hook] Day 1 shit nigga who you with? Same niggas how could I switch? Same niggas in the same clique Throwing up signs gang banging and shit Day 1 shit nigga who you with? Same niggas how can I switch? Day 1 shit this the same clique I'm still wit the same niggas how could I switch?  [Verse 2] Throwing up the signs like nigga what you wit? Three Zero Zero man I swear we do this shit (gang) I swear my niggas grimy we ain't new to this I swear these niggas bitches they don't do this shit And how we pull up on the scene is ludicrous Tryna talk my ears off like he shooting shit Day 1 shit thats the code I cannot switch Day 1 shit them my niggas I cannot switch Day 1 shit we get down we all for the shit Day 1 shit we be on it we all for that shit While niggas talkin these niggas plotting so I Sit back and shit While niggas talking these niggas plotting so I got my shit  [Hook] Day 1 shit nigga who you with? Same niggas how could I switch? Same niggas in the same clique Throwing up signs gang banging and shit Day 1 shit nigga who you with? Same niggas how can I switch? Day 1 shit this the same clique I'm still wit the same niggas how could I switch?  [Outro] I'm out here man... R.I.P. to my fallen soldiers man... Free The Guys... Gang Banging and shit...
Dave,true,4YLzVD32aMH4qgSsSPtNbl,Samantha,63,0.788,0.665,-9.184,0.31,0.461,0.0000184,0.103,0.314,139.918,220775,uk hip hop,"[Chorus: Dave] I changed my number couple times cah' man kept callin' me for things And man are hatin' but they wavin' when they saw me on their strip, I know I know they see me on the camera Might just link Samantha Mix the gentleman with gangster  [Verse 1: J Hus] Quickly stop off at the off-licence Bossman, let me get a two-two drink Gyaldem ah' watch my 'ting How 'bout a crook and a princess combining And I've been givin' gyal the good pipe And man walked in, yo, it's not what it looks like Give man high five, kiss her goodnight I'm in your eyesight But I'm not your type, I'm more like your life Keep quiet, I'm preaching Put a sock in it, put a sock on the fire alarm Fingers lookin' like a firearm Well I spit this fire Plus I came with the fire Um, what's that ting with the silencer? Man come through and silence 'em I was never the cool kid More like strange and awkward Biscuit for your forehead Till my forearm's exhausted I been road my fortress Spent four months in the forefront We party for a fortnight But I was too weak by the fourth night  [Chorus: Dave] I changed my number couple times cah' man kept callin' me for things And man are hatin' but they wavin' when they saw me on their strip, I know I know they see me on the camera Might just link Samantha Mix the gentleman with gangster I changed my number couple times cah' man kept callin' me for things And man are hatin' but they wavin' when they saw me on their strip, I know I know they see me on the camera Might just link Samantha Mix the gentleman with gangster  [Verse 2: Dave] We are not Gs, I am not from your ends I don't give a fuck what you done Two young Gs, arms out, nobody move, you can get stuck in the mud We sent your man to the shop What do you mean? He ain't ever made it rain Your man is a fraud, your boyfriend's livin' a lie You're kinda like Rachel Zane I'm gentle when it comes to the girl dem But I'm gangster with some voddy and voss My girl don't wanna stop for a chat Then I'm onto her friends like Joey and Ross Babe, what you mean you can't talk for a sec? It's calm, you don't even know what you lost Stone Island from my head to my feet When I step on the street, I dunno what it cost, but I know it's expensive She told me she love me but really I don't even know if she meant it And if feds pull this whip, that's numerous offences Why you gassed off a rack? I put three on my dentist, I put three on my dentist  [Bridge: J Hus] Close your eyes, it might be blinding And they wonder why I'm smiling Until I hear a siren, we pulled off in perfect timing Close your eyes, it might be blinding And they wonder why I'm smiling Until I hear a siren, we pulled off in perfect timing  [Chorus: Dave] I changed my number couple times cah' man kept callin' me for things And man are hatin' but they wavin' when they saw me on their strip, I know I know they see me on the camera Might just link Samantha Mix the gentleman with gangster I changed my number couple times cah' man kept callin' me for things And man are hatin' but they wavin' when they saw me on their strip, I know I know they see me on the camera Might just link Samantha Mix the gentleman with gangster"
Dave,true,6ctmWJntoQg4n8cZEQqCjA,Tequila,57,0.776,0.65,-7.12,0.0945,0.358,0,0.111,0.356,108.038,196000,uk hip hop,"[Verse 1] With my Spanish girl, Valeria, super freaky but she acting diva And all she wants to do is tease a boy, that’s why she give me neck kisses when I'm playing FIFA My Latina, Angelina, Colombiana come from Medellín And all she cares about is weed and sex, half the time we ain't even speaking But if I ain't feeling it then I'm swerving My new girl got my old girl hurting The last ex that I had was a lighty but the next X that I get is a German That’s a X5 or a six though, I'll get it cocaine white like a gringo I got a link at Stoney for clothes so this hoodie that I own cost ocho cinco  [Chorus] With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita  [Verse 2] Dinero's, what I'm out to get Sombrero, I get hat and then I'm out again Got an A1 chica with a drive like a three litre That's what she needs D for like the alphabet I'm exclusive, not for anyone And many girls wanna diss 'cause they ain't getting none I told my baby ""Don't worry what a hoe say"" 'cause me and you both know you're the special one And if I can't get a ring for your hand, you can leave Chelsea and fly into Milan You click once, I'ma give you what you want but you still won't ask for a thing from a man Do you think that you can tell a guy to give you the world and you can't do a thing for a man My baby don't judge me for breaking the law, we're square, she was there taking trips to the bank  [Chorus] With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita  [Bridge] If I ain't feeling it then I'm swerving My new girl got my old girl hurting The last ex that I had was a lighty but the next X that I get is a German That’s a X5 or a six though, I'll get it cocaine white like a gringo I got a link at Stoney for clothes so this hoodie that I own cost ocho cinco  [Chorus] With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita With my Spanish girl, playing FIFA Mas tequila? Sí señorita WhatsApp only, I'm overseas, I'm in Beverley Hills I might phone Genita"
Dave,true,3DKCTIiJ97bS9TGiqcABjo,Thiago Silva,70,0.667,0.673,-7.574,0.323,0.0641,0.000004,0.0975,0.669,144.256,201964,uk hip hop,"[Intro] 1-6-6  [Verse 1: Dave] Santan from the V-V x AJ Man mystic with the pen like J.K True say, I ain't really a drinker But I got love for brandy like Ray J Champagne popper, .44 chopper In a black Nike bomber, heartbeat stopper Half-heart MC dropper .45 wapper, leave you in the states like Kaká  [Verse 2: AJ Tracey] AJ from the l-l x Santan Man's got style on the riddim like Gangnam Two young bruddas tryna eat off of music But we used to eat off of pebs and the sand bags Now we get money, music money Money that could put your girlfriend in a handbag White tee, Balenciagas, man bag Left-winger with a long stick like a granddad AJ Tizzy from T-H-E lizzy And I'm all out for the Lizzy I don't wanna look like you, you're broke And I've been telling broke bruddas ""move"" like Grizzy Still brandy but the hand ting fizzy Probs be in bin if a man weren't busy I'm a mic king, I'm a king on the mic And I'll spin bruddas til the whole scene gets dizzy  [Hook: Dave & AJ Tracey] Walk in the rave, smile on my face Drink in my cup, hand in my jeans Man talk tough, man look up, down, left, right Straight to a bang in the teeth Man still talk tough, man saw man in the flesh Now man's tryna talk to my Gs Nah, none of that, none, .45 drum Run you right out of your street Walk in the dance, chicks wanna glance Hand on my hip, shank for the dip If I shout ""oi"", them man there best skip Better tie up your laces tight and don't trip Trip, get splashed Couldn't care less about my man's gang We're not fam, we're not friends or bredrins You'll get tanned and binned, cock, then blam  [Verse 3: Dave] Santan Dave from the Vale and Tracey Duck man down on the road, I'm pacey Two lighties on the phone, so facety One named Jordan and one named Stacey S with the S from the S, ask Showkey Dust man down with a mask like Tobi Tell a boy cotch, my man's telling me lots But we are not Gs so don't watch my face  [Verse 4: AJ Tracey] Ladbroke Grove is where I re- who? Man get burst up in the G- who? Came back with a fresh one, it's new Don't come around for a two of the blue I don't give a fuck if you're old or new I'll just yawn like ""blackball who?"" Put a couple dead MCs in the grave Trust me, darg, you can go there too Trust me, darg, you can go there free I don't ever watch F-A-C-E AJT from MTP NikeLab tracksuit, Nike ID Man got overly fucked in the beef Pretty sure I landed a bang to his teeth Man will get banged in the face by me Not my bredrin, banged in the face by me  [Verse 5: Dave] And me Man talk tough, we'll see Hit him with the left-right, left-right, left-right-right One jab, then I duck, then weave Come like Trevor from GTA If I bang man's face, man bop, then lean Kun Aguero, man dropped the shoulder feint once Quick kick then I drop man's G First time I link her, Nando's, sweet £9.95, I swipe, then eat I one-two rap, she don't give hat Thiago Silva, man block, then skeet Had man screaming ""look, there's my man"" Hand in my pouch like ""where? It's not me"" Hand in my pouch like ""where? It's not us"" Turned to my G like ""where? It's not we"" So if you get boom with the .45 long It's a critical hit, no chance to repeat And if you see Arge in the cut with the dip You're pissed so quick your team should retreat But if you see Juss in the cut with his right hand tucked You're fucked, your team should leave, G If you see Rapz in the back with his hand in the bag It's mad, we came to see Ps  [Hook: Dave & AJ Tracey] Walk in the rave, smile on my face Drink in my cup, hand in my jeans Man talk tough, man look up, down, left, right Straight to a bang in the teeth Man still talk tough, man saw man in the flesh Now man's tryna talk to my Gs Nah, none of that, none, .45 drum Run you right out of your street Walk in the dance, chicks wanna glance Hand on my hip, shank for the dip If I shout ""oi"", them man there best skip Better tie up your laces tight and don't trip Trip, get splashed Couldn't care less about my man's gang We're not fam, we're not friends or bredrins You'll get tanned and binned, cock, then blam  (169)"
Dave,false,5Z1EX2sRJk1e8tQofsFnVW,100M's,53,0.704,0.73,-6.709,0.276,0.151,0,0.103,0.753,147.081,176327,uk hip hop,"[Hook] Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s   [Verse 1] What you saying? What’s good? Wagwan? What’s happening? You had so much talk online, saw you on the road you ain't half as active Said your Amm' come loud like bass but it’s silent like Charlie Chaplin My striker’s 18 with a hightop this kid’s looking like Marcus Rashford Got so many, so many enemies, got so many man on my case I mean I love when old tings message me but try know we can’t never be mates Right now life's just lovely, I wish you could’ve seen that girls face When she jumped on Twitter to send then she saw me on a track with...  [Pre-Hook] I got 10 people that I love, look I don’t want a 100 friends And this girl wants to stay for the night, I can’t, I gotta be gone by 10 Don’t think that I ain't on road cos I ain't stuck on ends This statement is looking like a barcode, tell a man I want 100M’s  [Hook] Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s  [Verse 2] Mandem dream of a MOBO Don’t you want Oscars and Grammys? I came in the game with a plan but I got patience like Dr Miami Dead riding out, I’m sat in a cabbie one runner that was looking like a tramp in an alley If man wants war, tell a man sure, like Luke I’m sitting in the back with a bally .44 Swammy, see G’s to the left can’t take them for Jordan or Sammy If you wanna be a big boy for your dogs my team take you from your Dons like Alli Army of 2 or Kane and Lynch, when I’m on road I ride with a shooter Known from Natwest to Santander, said you wanna pree us like I'm driving an Uber  [Pre-Hook] I got 10 people that I love, look I don’t want a 100 friends This girl wants to stay for the night I can’t I gotta be gone by 10 Don’t think that I ain't on road cos I ain't stuck on ends This statement is looking like a barcode, tell a man I want 100M’s  [Hook] Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s Tell a man I want 100M’s, tell a man I want 100M’s This statement is looking like a barcode, tell a man I want 100M’s"
Tays,true,3xT2xgtyxAakpXU4yhXjq2,Blem,33,0.822,0.382,-12.319,0.444,0.22,0,0.0707,0.703,106.045,166132,,"[Intro] Nooo, Nooo  [Refrão: TAY] Shawty pensa bem Tenho algo que o teu damo não tem Let me treat you like a queen Cuz' your man ain’t right If your man ain't me  Shawty pensa bem Tenho algo que o teu damo não tem Não tem, não tem (Yeah!)  [Verso 1: TAY] Rollie, rollie, rollie, rollie Baby b, I feel like Lon3r Johny We can take a flight, cmon shawty Cuz' you’re my trophy (Yeah!) Sippin' lean like I'm Purpp (Like I’m what?) Yeah I know we can work (Ah ah, yeah) Baby, baby you deserve better And you know This shit is like a movie XX like I'm Yuzi Shawty, shawty you’re my trophy Me and you in a jacuzzi  [Refrão: TAY] Shawty pensa bem Tenho algo que o teu damo não tem Let me treat you like a queen Cuz' your man ain’t right If your man ain't me  Shawty pensa bem Tenho algo que o teu damo não tem Não tem, não tem (Yeah!)  [Verso 2: DYLAN] Cool yeah, we can get faded Take you high Take a flight on a spaceship Keep it hush cuz your ex man's salty I want, you want this for life Bué cidades que ainda nunca visitamos Juro vale a pena ficar ao meu lado We can eat pizza Codeine with the Fanta Where yo' man be? Shawty be my wifey (yeah)  [Bridge: DYLAN] Sobre nós, they won’t know Big bank roll, real life goals Farto de ridin’ solo If you’re into me, let's go!  [Refrão: TAY] Shawty pensa bem Tenho algo que o teu damo não tem Let me treat you like a queen Cuz' your man ain’t right If your man ain't me  Shawty pensa bem Tenho algo que o teu damo não tem Não tem, não tem (Yeah!)  Shawty pensa bem Tenho algo que o teu damo não tem Let me treat you like a queen Cuz' your man ain’t right If your man ain't me  Shawty pensa bem Tenho algo que o teu damo não tem Não tem, não tem (Yeah!)"
Dave,false,3a8S52AbaYoYZh8aHG5w4M,Wanna Know,52,0.643,0.569,-8.64,0.0711,0.053,0.00136,0.1,0.385,99.895,245656,uk hip hop,"[Verse 1] Them man wanna send for me Envy and jealousy, it's everything I wished upon my enemies See me doing well and now they're telling me they're getting me I just fly west and link Melanie Times I was selling green Now I've got more stones on my watch than a cemetery Girls can remember me, F U and your memory Jussy, what you telling me? Come we fly to Nike, and trust me everything we're getting free Everything we're getting free From crack fiends and hella b To rap beats and melodies, athletes will never see Chat chatting 'bout us man, they'll never be us man They'll never be  [Hook] 'Cause all my man are running to the money We be running like ay, ay, ay, ay And all my man are running from them hoes on the roads like whoa whoa whoa, whoa Like whoa, a month ago you didn't wanna know But now I'm seeing dough, these catties they be calling off my phone All these mandem, they applaud me on the road  [Bridge] I put corn in for my bros Mandem keep on talking on the low Mandem keep on talking on the low But, all my man are bros And all my man, and all my man are bros My mandem have your mandem on the ropes I'll have mandem on your road Mandem in a batch or on their own With a bat or with a pole I've got mandem that will slap a man with both Nike jacket on my back, I'm looking cold It's funny how these catties wanna know  [Hook] 'Cause all my man are running to the money We be running like ay, ay, ay, ay And all my man are running from them hoes on the roads like whoa whoa whoa, whoa Like whoa, a month ago you didn't wanna know But now I'm seeing dough, these catties they be calling off my phone All these mandem, they applaud me on the road  [Verse 2] Look, I came in late Two bottles in my hand, I think it's looking like I'm waved I'm searching for a brown skin girl with a body Or a lightskin chick with a smile, good style and a pretty little face I used to spend a grand a week, stuntin' on some hoes But Prada boy retired, I don't rock designer clothes I put £40 on my H&M jeans, and the rest came free I told my mom I'll give her everything I own The hell you mean you haven't heard of us? F a guest list, 20 man is how I'm turning up Swear I saw that girl last year, she tried to curve me Her boyfriend's in cunch cause he's broke That's a joke, tell your man to come and work for us Trapping's still alive, my brother I know you've heard of us Said you gonna ride my brother but you ain't burst at us Guys have got 5 times 5 times 5, that will send you to the sky My brother, no you ain't hurting us My lifestyle's exciting, imagine being the reason that two girls are fighting Both hands swinging nonstop like a Breitling So sorry to my brown ting from Loughton, and sorry to my white ting from Brighton [Can I get away with saying that?]  [Hook] 'Cause all my man are running to the money We be running like ay, ay, ay, ay And all my man are running from them hoes on the roads like whoa whoa whoa, whoa Like whoa, a month ago you didn't wanna know But now I'm seeing dough, these catties they be calling off my phone All these mandem, they applaud me on the road  [Bridge] I put corn in for my bros Man they keep on talking on the low Man they keep on talking on the low But, all my man are bros And all my man, and all my man are bros My mandem have your mandem on the ropes I'll have mandem on your road Mandem in a batch or on their own With a bat or with a pole I've got mandem that will slap a man with both Nike Jacket on my back, I'm looking cold It's funny how these catties wanna know  [Hook] 'Cause all my man are running to the money We be running like ay, ay, ay, ay And all my man are running from them hoes on the roads like whoa whoa whoa, whoa Like whoa, a month ago you didn't wanna know But now I'm seeing dough, these catties they be calling off my phone All these mandem, they applaud me on the road"
Dave,false,3m9dOrYUPKcKFt9P1PReHt,JKYL+HYD,51,0.731,0.753,-8.127,0.357,0.0205,0,0.186,0.498,104.572,256313,uk hip hop,"[Intro: Sharon den Adel] See the mirror in your eyes See the truth behind your lies Your lies are haunting me  [Verse 1: Dave] This is a tale of two men, this is Jekyll and Hyde Have you ever had a war with your mind? Its like I'm two men Tryna' juggle college and money but this is useless Cause either way one of them suffers because of music Telling Jussy on the phone, bailiffs climbing windows Tryna' run up in my home and take everything I own Them girls will never know, the choices that I made All the nights that I pray got aired to the road that I chose Bruv, I'm local to home, making phones calls for dough I implode or I blow? But you couldn't buy my attention, its either there or no You ever spoken to the devil? You'll lose the fear in God He doesn't come round here, it's crazy right? How a judge can give a life and take a life I nearly died that night, it's crazy right? That's why you don't get involved when they play with knives  Nah, but let me tell you about my life,  I came from a family of 5 If I try to tell my story 'swear down you would cry But all you need to know is I've lost every single man inside my life And so I lost my way It's like who do you follow when your time feels borrowed And your idols gone astray? My words carry weight It's like who do you follow when your time feels borrowed And your idol's gone astray? And so I put my heart in my friends Started writing bars, I was trying to be the hardest on endz' And then we split half of the endz' A few altercations in a week, we lost half of our friends We was selling draws, and then-a little more And back then all the girls in the school were busy giving corn I never had a fresh trim, I had braces This is for the brudda's in life that weren't rated Started thinking way beyond my age when I hit 17 I had a smile of a child but a mind like I'm 23 I mean 35, I lived a dirty life Around a bunch of man I didn't feel like Shirley's guy And now these clowns couldn't sit with me Literally, I stand on my own like Sicily I've never been known for wifing hoes and twitter beef I'm  tryna' turn green and white to red like Italy  I don't need to chat shit my family is active Madness, I've seen death like sign language And life's so precious, I don't want wanna die so young Real talk I don't like this pressure Man are still beefing over endz We don't own this land and we don't even like this weather Man are still beefing over money and you're all broke Outside your endz there's a life that better Outside your endz there's a life that real With a job and a wife, that's real 3 baby mums and a whip, that's fake Leaving your kids that's fake, man you kids so lame I shouldn't need to say what's real This is common sense for the man who got their head set straight I have to state the obvious, youth's move proper sick Trust me these bars are for them mans sake So listen, now it's like Dave man you have to blow Cause I've seen pain like Nagato Yeah you know my picture, you ain't never spent a day inside my camera roll Thinking about my image, younger donnie's listen And this message that I'm giving is so easily miss written I wanna say, leave the beef alone and chase the figures Man, I wanna say, leave the beef alone and chase the figures But it's never been that simple When you get involved with dippers I'm leading by example, all them little nigga's on that trap wave Jump of that is not gonna run I don't care about how many doors you got on your car No one cares about how much corn you got on your gun Man they wanna hear your story, this trap thing bores me And word to Jamal my time soon comes shortly If your my right hand then my beef is your beef My vid' is your vid'- the scene can't ignore me Cause when I turned 14, I wasn't cutting cake in a party for my B-day I was online hitting sales like E-Bay See music is a change, still chasing snitches Like why you lying to the jakes? Get nicked, get a deal, then set fire to the rain Passa is never worth it, trust me man knows Them youths look raggo, them boy there  plateaued Died in battle, I still wonder why we had burners from young Like Alexandre Pato They're beefing with these low lives, for them cold nights I'm tryna' make music my whole life I can't do it on my own fam I won't lie So if you're on your own grind and you don't know a bag of man You can be my Santan Danielle or my Halli Tam If you're on your own grind and you don't know a bag of man You can be my Santan D--  [Outro: Dave] This is Jekyll and Hyde Have you ever had a war with your mind? Its like I'm two men This is a tale of two men this is Jekyll and Hyde Have you ever had a war with your mind? Its like I'm two men 169 You feel me?"
Dave,true,5bskHzhvgKaYlIKDFkA4dF,Revenge,44,0.632,0.693,-8.291,0.175,0.0728,0,0.171,0.338,98.745,232531,uk hip hop,"[Verse] They won't appreciate your ambition, nah They'll just love everything that can come from it You see risk, I run with it, you run from it And that's the major difference Even though I made money to try and make a difference It never made me different It's just funny that people love to say I'm distant And cry about the way I move, sitting in the same position You hold it there, I'll run up in your crack spot And really press pause on the white like polar bears Ricardo Quaresma, I got a load of flair Still go to war over a rack like Tony Blair You talk a lot I'm from Streatham Vale, that's where iron hides in cars like Autobots I got love from superstars in America, before I got love from guys I chilled with at the corner shop And that's what bothers me Like I was focusing on quality Just waiting for my time to shine while you was online tryna kill them with quantity Fake girls onto me I put 3 on my TNs and some Rocky jeans And now the girl's dying for a title like Apollo Creed That's super long, I'll tell her that I'm moving on, honestly I lose love for what I'm doing lots to find my passion lying in a drink like Rubicon This is some movie shit We just spank groupie chicks and give them red bottoms like I bought the girls Louboutins If her boyfriend comes back tryna do his job I'll give her baby wings like I went and drew Cupid On God, I am not the one I don't have a lot of time Quick decline when your label doesn't offer right And if your head of office isn't on my other line with Di María's wages Then I wouldn't even bother trying I ain't gotta sign deals on blind faith Studying Braille's the last time I touched a dotted line I'm 19 this year, I lost a lot of time I'm on the 109, I really need to get a car Bait face, sittin' on the tube like I went and got the Northern Line to uni in the morning for a seminar You remind me of Boxing Day and January Black Friday too, your sales are all regular But still you're online, stuntin' with your chain While you struggle to recoup what you made on your dead advance I don't really need to sit down with a label 'Cause me and Jack are on our own island with Benny Scars I remember when I rapped in school for the love And my teachers never thought that it would get me far I remember when they said I couldn't sing And now Wanna Know has taken over cities like Genghis Khan Success is sweet, but revenge is ours I'm living on the edge like the house on the hills of L.A. where we stayed with our rented cars Our friend's yard, so I thank them But you can ask Jack Street, SG and Jimmy Napes if it's all luck or if there's method to my madness You ain't got money on your mind like the Sam song And me and you can't chill out, so why latch on? It's like we never turned the ends into a jackpot And had dots scattered round the side like a match box It's like I never turned my room into a trap spot And whip 40k with my piano, it's my crackpot I got a crazy drive, I'm afraid to fail And ask anyone when I was there in Maida Vale I done over 100 takes to make sure I played it well As for the love of the music and not the ends I ain't lookin' for respect, I'm lookin' for revenge I was spinnin' tracks, my Gs were fixin' cats I used to think that I was chillin' with some vets Content with your life on the block, you're a mess No vision (Final round) You don't have the fucking ambition And for me and my friends The only thing I need is revenge (Game over)"
Yungen,true,638s8Qi75q1pXjuH86fJX7,Bestie (feat. Yxng Bane),59,0.497,0.59,-7.564,0.258,0.1,0,0.0714,0.585,99.638,219165,"afroswing,grime,london rap,pop dance,uk hip hop","[Hook: Yxng Bane] I tell her she my bestie, bestie, she my bestie (that’s right) They say that we’re too friendly, friendly, we’re too friendly (no lie) You know I make time for we (ooh na na ay) When I’m juggin’, I'm finished, she know that I’m creeping’ to your house, finally (ooh na na ay) We’re keeping it lowkey but these days you’re doing the most now  [Verse 1: Yungen] Yo, I got notes, I get paid (get dough) I really had Maddison in a fucking Addison Lee (skrrt) Took her to the Radisson, spent about three She don’t even know my real name, she ask for – D Her friend yeah, pree dem a pree She got wasteman on her case that be spending the P She can’t believe that I fucked her for free Jewels on, you know me Hey girl (hey girl) What’s good? (What’s good?) Where you from? (Where you from?) The hood You'd have thought I was ace, the way I'm giving her wood She knew I was Paid in Full from the juug  [Hook: Yxng Bane] I tell her she my bestie, bestie, she my bestie (that’s right) They say we’re too friendly, friendly, we’re too friendly (no lie) You know I make time for we (ooh na na ay) When I'm juggin’, I'm finished, she know that i’m creeping’ to your house, finally (ooh na na ay) We’re keeping it lowkey but these days you’re doing the most now  [Verse 2: Yungen] Yo, let me show you the wave (lemme show you) Pretty boy fam I'll take a boy's babes (how ya mean?) Sweet boy, they wanna know like I’m Dave They don’t wanna see my yellow face turn up in a Wraith Man it’s fucked up I see most my old tings loved up Don’t make me slide in the DM with a lovestruck Yeah, I know they love this young buck Many men, hide their girl from me They got them on lock, but I got the key They block me on Insta, so I can’t pree Man I'll come and take their wife away Many men, hide their girl from me They got them on lock, but I got the key They block me on Insta, so I can’t pree But now I'll come and take their wife away  [Hook: Yxng Bane] She my bestie, bestie, she my bestie (that’s right) They say that we’re too friendly, friendly, we’re too friendly (no lie) You know I make time for we (ohh la la) When i’m juggin’, I'm finished, she know that I’m creeping’ to your house, finally (ooh la la) We’re keeping it lowkey but these days you’re doing the most now She my bestie, bestie, she my bestie (that’s right) They say that we’re too friendly, friendly, we’re too friendly (no lie) You know I make time for we (ohh lala) When I'm juggin’, I'm finished, she know that i’m creeping’ to your house, finally (ooh la la) We’re keeping it lowkey but these days you’re doing the most now  [Verse 3: Yxng Bane] Bonnie and Clyde, I love how we ride Pulled up on her with those suicides (skrrt) You know I kill it, many boys keep strippin’ We can kick it for hours, hoes get the boot by the minute I tell her footwork, footwork when you do her, do her You know your bodies crazy but that mind's on bizerk I’m what you want, not what you need When you ask me, “What are we?” I gotta tell you  [Hook: Yxng Bane] You my bestie, bestie, she my bestie (that’s right) They say that we’re too friendly, friendly, we’re too friendly (no lie) You know I make time for we (ooh na na ay) When I’m druggin’, I'm finished, she know that I’m creeping’ to your house, finally (ooh na na ay) We’re keeping it lowkey but these days you’re doing the most now"
Skepta,true,3loNCAyjqpgB9DvKhLMKi9,That's Not Me,0,0.827,0.854,-3.43,0.238,0.334,0,0.073,0.869,139.089,185968,"birmingham grime,grime,instrumental grime,rap","[Intro: Skepta] What d'you mean, what d'you mean? Yeah, Skepta One line flows, yeah, I got some of those You get me, Jme? Easy Nah  [Chorus: Skepta] Nah, that's not me Act like a wasteman? That's not me Sex any girl? Nah, that's not me Lips any girl? Nah, that's not me Yeah, I used to wear Gucci I put it all in the bin 'cause that's not me True, I used to look like you But dressing like a mess? Nah, that's not me  [Verse 1: Skepta] It's the return of the mack I'm still alive just like 2Pac Girls in the front row, girls in the back Spit one lyric, everybody's like brap Flashback to the cold nights in the trap Now I'm in a new whip counting the big stack Yellow-gold chain and the diamonds are black Jack me? Nah, you don't wanna do that Anytime you see me wearing a glove Boy Better Know I ain't coming to fight like Jet Li Spray this 'til the clip is empty I know you get what I'm saying, you get me? Love for the G's in the ends But we don't love no girls in the ends Last time I fell in love with a sket But trust me, I will never do that again  [Chorus: Skepta] Nah, that's not me Act like a wasteman? That's not me Sex any girl? Nah, that's not me Lips any girl? Nah, that's not me Yeah, I used to wear LV I put it all in the bin 'cause that's not me True, I used to look like you But dressing like a mess? Nah, that's not me  [Verse 2: Skepta] See me, I come from the roads Pricks wanna try and put Skepta on hold But no, badboy, I've been one of those Wake up call, you will get one of those One to the eyeball, one to the nose I don't really care about your postcode Take your girl, no dinner, no rose Two minutes in my bedroom, no clothes Girls everywhere, girls in the club Looking at me, tryna make a black man blush Girls on the high street, girls on the bus But these niggas wanna hang around us, that's sus I don't wanna see a Stone Island, cuz Man talk shit, I just smile and flush I'm looking for a girl with an X factor But I don't judge like Simon does  [Verse 3: Jme] From day one, I said I was serious Then ""Serious"" hit the jackpot People ask what music I make Turn the volume up cuz, that's what I don't wear no bait designer brands I spit deep bars in my black top You'll never see me smoking a cigarette Cah cigarette smoker, that's not me Nah, that's not me, nah, that's not When I'm on the mic in a rave I got the whole crowd bubbling like a crack pot See me and Skepta in a video with a nostalgic backdrop There'll never be a day when I don't make music 'Cause silent? Nah, that's not me  [Chorus: Skepta] Nah, that's not me Act like a wasteman? That's not me Sex any girl? Nah, that's not me Lips any girl? Nah, that's not me Yeah, I used to wear Gucci I put it all in the bin 'cause that's not me True, I used to look like you But dressing like a mess? Nah, nah, nah Nah, that's not me Act like a wasteman? That's not me Sex any girl? Nah, that's not me Lips any girl? Nah, that's not me Yeah, I used to wear Gucci I put it all in the bin 'cause that's not me True, I used to look like you But dressing like a mess? Nah, that's not me"
